trans_date_trans_time,merchant,category,amt,gender,city,state,zip,lat,long,city_pop,job,dob,merch_lat,merch_long,is_fraud
2019-07-31 18:02:30,fraud_Effertz LLC,entertainment,231.01,F,Texarkana,AR,71854,33.431,-93.8765,36438,Surgeon,1985-04-15,33.111785999999995,-92.965041,0
2019-09-28 06:48:33,"fraud_Rippin, Kub and Mann",misc_net,84.54,M,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,36.70698,-98.723476,0
2019-12-29 00:39:52,fraud_Dare-Marvin,entertainment,9.61,M,Emporium,PA,15834,41.5177,-78.2536,4533,Public affairs consultant,1969-11-01,41.763644,-79.060777,0
2019-08-31 03:02:58,fraud_Bogisich Inc,grocery_pos,291.15,M,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,40.167239,-120.711467,1
2019-06-22 07:21:23,fraud_Kuphal-Predovic,misc_net,8.12,F,Keisterville,PA,15449,39.9636,-79.7853,184,Systems developer,1945-11-04,39.907671,-80.774126,0
2019-11-24 16:14:33,"fraud_Towne, Greenholt and Koepp",shopping_net,1606.88,F,Stanchfield,MN,55080,45.6675,-93.2433,2607,"Lecturer, further education",1995-12-04,46.018154,-92.727056,0
2019-07-05 14:48:22,fraud_Herman Inc,misc_pos,18.28,M,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,35.190717,-78.50119699999999,0
2019-07-11 22:10:06,"fraud_Huel, Hammes and Witting",grocery_pos,348.92,F,Mifflin,PA,17058,40.5553,-77.4001,1909,Mining engineer,1954-08-22,39.831505,-77.77393599999999,1
2019-01-21 21:57:05,fraud_Nienow PLC,entertainment,195.02,F,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,48.047183,-113.079121,0
2019-03-15 20:52:42,fraud_Gleason and Sons,kids_pets,94.61,F,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,49.117474,-119.0125,0
2019-06-03 11:25:50,fraud_Cummerata-Hilpert,entertainment,10.53,M,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,41.087239,-85.87224499999999,0
2019-07-18 13:11:23,"fraud_Little, Gutmann and Lynch",shopping_net,6.07,M,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,42.284451,-82.300384,0
2019-10-07 02:34:25,"fraud_Little, Gutmann and Lynch",shopping_net,300.85,M,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,39.126971000000005,-77.15329799999999,0
2020-05-12 09:12:56,fraud_Mraz-Herzog,gas_transport,57.06,F,Bay City,OR,97107,45.5197,-123.8761,1530,Colour technologist,1986-11-24,45.629533,-123.017527,0
2020-02-22 07:05:56,fraud_Hintz-Bruen,grocery_net,77.54,M,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,32.606584000000005,-116.17576,0
2019-05-24 05:33:51,fraud_Bradtke PLC,grocery_pos,107.85,F,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,40.345501,-97.808967,0
2020-01-16 22:59:39,"fraud_Moore, Williamson and Emmerich",home,39.05,F,Hills,MN,56138,43.5335,-96.3645,899,Data scientist,1995-01-15,44.237017,-97.035589,0
2019-03-28 02:19:39,fraud_Murray-Smitham,grocery_pos,88.94,M,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,35.444753000000006,-112.156218,0
2019-10-27 05:48:14,"fraud_Reilly, Heaney and Cole",gas_transport,79.1,M,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,1970-03-13,44.55058,-103.796271,0
2019-09-17 22:50:43,fraud_Gerhold LLC,home,93.24,M,El Paso,TX,79906,31.8092,-106.4247,749635,Market researcher,1973-01-21,32.335817,-105.594753,0
2020-04-21 02:49:34,fraud_Buckridge PLC,misc_pos,32.14,F,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,32.518012,-96.539464,0
2019-04-19 20:20:21,fraud_Kessler Group,travel,1.54,M,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,41.996822,-122.992483,0
2019-08-16 18:15:11,"fraud_Kihn, Brakus and Goyette",personal_care,15.63,M,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,44.296005,-85.25977900000001,0
2019-09-22 20:19:35,"fraud_Turcotte, Batz and Buckridge",health_fitness,4.23,F,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,44.235646,-97.686201,0
2019-06-03 02:06:55,fraud_Ledner-Pfannerstill,gas_transport,9.69,F,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,39.855829,-82.457065,1
2020-04-10 23:22:09,fraud_McKenzie-Huels,food_dining,55.14,F,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,28.096824,-81.430227,0
2019-11-20 03:10:31,"fraud_Rippin, Kub and Mann",misc_net,19.05,F,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,33.662039,-87.65195200000001,0
2019-05-31 15:36:44,"fraud_Heathcote, Yost and Kertzmann",shopping_net,7.0,F,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,39.628321,-111.152313,0
2019-06-07 16:56:31,fraud_Gleason-Macejkovic,shopping_net,9.93,M,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,44.903276,-71.973677,0
2019-11-09 02:20:00,"fraud_Langosh, Wintheiser and Hyatt",food_dining,66.19,M,Palmyra,NY,14522,43.0622,-77.2218,9565,Exhibition designer,1927-12-11,43.720478,-76.755153,0
2019-06-06 14:56:05,fraud_Reilly and Sons,health_fitness,58.11,F,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,39.428023,-97.548819,0
2020-01-19 19:27:03,fraud_Lind-Buckridge,entertainment,139.06,M,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,37.700494,-82.832564,0
2019-12-15 16:45:12,fraud_Kihn-Fritsch,food_dining,27.83,F,Uledi,PA,15484,39.8936,-79.7856,328,Tree surgeon,1983-07-25,38.915282,-79.341222,0
2019-10-26 23:08:34,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1086.3,M,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,31.982812,-97.637633,1
2019-08-18 22:38:52,fraud_Reichel LLC,personal_care,3.5,M,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,20.050107,-154.909988,0
2019-12-03 07:12:51,"fraud_Olson, Becker and Koch",gas_transport,52.22,M,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,39.586425,-77.882865,0
2020-04-19 08:10:45,"fraud_Robel, Cummerata and Prosacco",gas_transport,49.76,F,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,48.057211,-96.684446,0
2019-07-07 21:05:11,"fraud_Roberts, Ryan and Smith",personal_care,2.56,F,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,39.273139,-93.559364,0
2019-08-18 19:46:31,fraud_Berge-Ullrich,home,31.94,F,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,41.336358,-79.464569,0
2020-05-23 05:33:52,"fraud_Greenholt, Jacobi and Gleason",gas_transport,60.48,M,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,33.766052,-90.924279,0
2019-06-01 11:43:35,fraud_Friesen-D'Amore,gas_transport,43.1,F,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,41.48168,-91.971734,0
2019-03-04 23:20:58,fraud_Macejkovic-Lesch,shopping_pos,950.42,F,Saint Louis,MO,63131,38.6171,-90.4504,927396,Occupational hygienist,1960-03-12,38.136074,-91.201963,1
2019-03-18 15:33:14,fraud_Dare-Marvin,entertainment,96.29,M,Clarinda,IA,51632,40.7491,-95.038,7297,IT trainer,1990-07-13,41.413624,-95.897,0
2019-01-07 06:20:20,"fraud_Graham, Hegmann and Hammes",food_dining,58.69,F,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,41.559954,-92.728099,0
2019-10-20 00:46:50,fraud_Haag-Blanda,food_dining,89.8,F,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,38.268193,-85.37647,0
2019-08-24 12:09:45,"fraud_Hauck, Dietrich and Funk",kids_pets,57.19,F,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,37.820462,-80.675527,0
2019-09-19 07:26:55,fraud_Dibbert-Green,entertainment,469.03,F,White Sulphur Springs,WV,24986,37.7827,-80.3129,5216,Community development worker,1993-10-05,38.62987,-79.737036,1
2020-05-26 20:54:10,fraud_Herzog Ltd,misc_pos,13.15,M,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,40.993102,-74.164676,0
2019-12-29 02:17:41,fraud_Wiza LLC,misc_pos,115.32,F,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,40.498094,-83.74068,0
2019-03-22 00:23:21,fraud_Bradtke PLC,grocery_pos,339.45,M,Minnesota Lake,MN,56068,43.8295,-93.8282,1087,Music tutor,1963-07-14,43.903833,-93.008975,1
2020-02-20 23:15:47,fraud_Herzog Ltd,misc_pos,127.19,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,38.719343,-120.553647,0
2019-08-31 17:52:38,fraud_Quitzon-Goyette,home,59.46,M,Spring,TX,77379,30.0377,-95.5326,316665,"Education officer, museum",1990-09-12,29.238132,-96.310357,0
2019-10-18 18:22:31,"fraud_Weber, Thiel and Hammes",kids_pets,99.41,F,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,42.553746,-78.015734,0
2020-02-15 12:50:02,fraud_Yost-Rogahn,personal_care,101.42,F,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,44.460526,-74.10860100000001,0
2020-05-31 02:52:39,"fraud_Little, Gutmann and Lynch",shopping_net,29.85,M,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,43.892233,-92.09446,0
2019-09-21 04:21:58,fraud_Koss and Sons,gas_transport,82.29,M,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,48.000635,-97.295652,0
2019-04-22 21:02:57,fraud_Ullrich Ltd,kids_pets,184.09,F,Albany,NY,12222,42.6853,-73.8253,151022,"Designer, textile",1939-06-01,42.871979,-74.637422,0
2019-11-26 20:50:14,fraud_Stiedemann Inc,misc_pos,8.12,M,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,42.769642,-83.255498,0
2020-03-30 20:21:20,fraud_Sawayn PLC,shopping_pos,6.77,F,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,40.310244,-87.14398299999999,0
2019-09-14 19:09:31,fraud_Quitzon-Goyette,home,79.37,M,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,43.144707,-71.498581,0
2019-12-28 16:28:20,fraud_Gutmann-Upton,misc_pos,57.36,M,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,40.933794,-74.684742,0
2019-06-09 02:43:47,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1045.27,F,Hannawa Falls,NY,13647,44.6087,-74.9732,69,Chief Executive Officer,1991-06-05,45.517872,-75.553276,1
2019-05-04 01:35:03,fraud_Stracke-Lemke,grocery_pos,292.98,F,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,37.744781,-85.924582,1
2019-04-17 21:45:41,fraud_Gibson-Deckow,entertainment,11.63,F,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,36.627614,-98.970189,0
2019-11-25 15:14:12,fraud_Dibbert and Sons,entertainment,161.61,F,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,38.377803,-77.320137,0
2019-09-16 18:00:37,fraud_Padberg-Sauer,home,161.04,F,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,33.622716,-79.922916,0
2020-04-28 21:14:25,fraud_Gerlach Inc,shopping_net,7.66,M,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,33.058012,-86.719521,0
2019-03-22 02:20:46,"fraud_Kutch, Steuber and Gerhold",food_dining,111.86,F,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,37.188902,-87.91423,1
2019-06-13 16:19:03,"fraud_Crist, Jakubowski and Littel",home,13.4,F,New Ellenton,SC,29809,33.413000000000004,-81.69,2206,Biomedical scientist,1986-12-31,33.750988,-81.76790799999999,0
2020-06-16 22:23:18,"fraud_Roob, Conn and Tremblay",shopping_pos,5.33,M,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,38.432970000000005,-90.046195,0
2019-12-07 17:18:07,"fraud_Streich, Dietrich and Barton",shopping_net,8.37,M,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,36.130285,-97.218713,0
2019-10-07 16:32:37,fraud_Schumm PLC,health_fitness,39.81,M,Valentine,NE,69201,42.8062,-100.6215,4005,Network engineer,1945-03-15,43.657024,-100.754763,0
2019-08-23 07:28:39,fraud_Cole PLC,grocery_pos,236.12,F,Dallas,TX,75218,32.8463,-96.6972,1263321,"Designer, ceramics/pottery",1975-04-16,32.897932,-95.95336,0
2019-12-05 07:41:31,fraud_Towne LLC,misc_pos,7.71,F,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,39.694225,-76.94167900000001,0
2019-12-05 23:07:50,"fraud_Little, Gutmann and Lynch",shopping_net,942.75,M,Muskegon,MI,49440,43.2326,-86.2492,128715,Historic buildings inspector/conservation officer,1995-05-25,43.859886,-85.291363,1
2019-04-29 23:12:51,fraud_Lockman Ltd,grocery_pos,296.02,M,Ashland,KY,41101,38.4722,-82.6461,40470,Community pharmacist,1940-10-27,39.136771,-82.958061,1
2019-07-08 14:15:55,fraud_Hermann and Sons,shopping_pos,1096.85,F,Norman,AR,71960,34.4596,-93.6743,1383,Manufacturing engineer,1999-09-11,34.211821,-92.893008,1
2019-11-21 18:33:49,fraud_Fahey Inc,kids_pets,21.04,M,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,44.0791,-71.060698,0
2019-09-22 10:30:34,fraud_Kuphal-Toy,food_dining,54.63,F,West Henrietta,NY,14586,43.0397,-77.6871,10256,"Teacher, primary school",1968-06-24,42.174641,-77.45061899999999,0
2019-05-30 14:49:52,fraud_Powlowski-Weimann,food_dining,8.44,M,Montgomery,AL,36111,32.3374,-86.2715,214703,"Chemist, analytical",1994-10-07,32.350190000000005,-87.048964,0
2019-05-04 14:06:11,fraud_Wuckert-Goldner,home,80.89,M,Desdemona,TX,76445,32.2819,-98.5673,407,Clothing/textile technologist,1978-08-08,32.224185,-98.583899,0
2019-03-05 01:51:08,"fraud_Hoppe, Harris and Bednar",entertainment,465.34,F,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",1979-10-22,27.911984000000004,-83.366297,1
2019-12-22 17:03:18,fraud_Connelly-Carter,home,85.9,M,Boyd,WI,54726,44.9437,-91.0294,1690,IT trainer,1975-12-24,44.97757,-90.216624,0
2019-06-17 16:49:10,"fraud_Streich, Rolfson and Wilderman",kids_pets,218.48,M,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,29.11027,-95.402591,0
2019-01-08 12:14:42,"fraud_Kilback, Nitzsche and Leffler",travel,6.66,M,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,29.57245,-96.207061,0
2020-05-29 13:45:15,"fraud_Turner, Ziemann and Lehner",food_dining,3.21,F,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,44.991047,-68.851502,0
2020-06-10 16:00:14,fraud_Larkin Ltd,kids_pets,25.52,M,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,38.219391,-86.154317,0
2020-03-27 07:18:14,fraud_Hudson-Ratke,grocery_pos,137.65,F,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,40.124484,-79.922437,0
2020-06-04 01:13:57,fraud_Dooley-Thompson,misc_net,274.92,F,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,42.543635,-79.39188299999999,0
2019-06-15 04:49:55,fraud_Strosin-Cruickshank,grocery_pos,131.94,M,Carroll,NE,68723,42.277,-97.1926,566,Metallurgist,1975-01-26,42.345462,-96.870437,0
2019-12-21 10:57:07,fraud_Cummerata-Jones,gas_transport,64.66,M,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,40.810992,-73.623223,0
2020-04-04 23:23:23,fraud_Thiel PLC,misc_pos,9.84,F,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,37.245716,-90.596244,0
2019-07-14 06:03:05,"fraud_Ruecker, Beer and Collier",shopping_net,89.6,M,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,41.81853,-93.263937,0
2019-11-01 11:36:20,fraud_O'Keefe-Hudson,grocery_pos,83.12,M,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,40.773604,-80.068,0
2020-03-20 22:21:08,"fraud_Pouros, Walker and Spencer",kids_pets,19.9,F,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,36.258981,-77.00425899999999,1
2019-10-19 22:45:17,fraud_Waelchi-Wolf,kids_pets,18.29,F,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,1985-09-01,43.705239,-74.42352,1
2019-12-21 13:58:28,fraud_Lubowitz-Walter,kids_pets,45.17,M,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,38.591196,-75.966829,0
2019-08-22 17:05:11,"fraud_Graham, Hegmann and Hammes",food_dining,56.02,M,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,33.642371000000004,-91.907872,0
2019-08-19 01:01:51,fraud_Pouros-Conroy,shopping_pos,3.04,F,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,41.210945,-98.777981,0
2019-04-27 14:11:07,fraud_Berge-Ullrich,home,8.03,M,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,44.528457,-85.148753,0
2019-11-10 06:21:17,"fraud_Mosciski, Gislason and Mertz",grocery_pos,203.16,F,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,39.939951,-74.890825,0
2020-05-07 17:48:35,fraud_Vandervort-Funk,grocery_pos,62.88,M,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,39.213617,-119.90478799999998,0
2019-04-08 19:19:31,fraud_Pouros-Conroy,shopping_pos,9.38,M,Lima,OH,45801,40.7641,-84.0973,86954,"Copywriter, advertising",1992-07-23,40.359935,-83.677784,0
2019-08-18 02:19:49,"fraud_Robel, Cummerata and Prosacco",gas_transport,41.76,F,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,44.375803000000005,-68.27149,0
2019-01-23 21:48:58,fraud_Terry Ltd,home,80.42,M,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,30.460807,-92.835505,0
2020-06-02 06:27:06,fraud_Bauch-Blanda,entertainment,13.66,F,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,39.302908,-77.462962,0
2019-09-17 23:48:09,"fraud_Baumbach, Strosin and Nicolas",shopping_pos,8.32,F,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,43.747889,-78.28201700000001,0
2019-09-26 05:58:59,fraud_Bernhard Inc,gas_transport,50.19,M,Jefferson,NY,12093,42.4999,-74.6117,1666,Diagnostic radiographer,1968-07-01,42.004269,-75.283772,0
2019-06-14 23:34:46,fraud_Kerluke PLC,misc_net,733.32,F,Paris,MS,38949,34.1992,-89.382,297,"Administrator, local government",1961-12-14,34.407002,-88.766318,1
2019-11-12 21:45:41,"fraud_McCullough, Hudson and Schuster",food_dining,56.51,M,Summerfield,TX,79085,34.7437,-102.5064,53,Fisheries officer,1992-06-19,34.67738,-102.721035,0
2020-01-24 01:37:47,"fraud_Schaefer, Maggio and Daugherty",gas_transport,54.43,F,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,47.598431,-97.551941,0
2019-06-27 04:35:45,fraud_Marks Inc,gas_transport,80.06,F,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,39.586898,-77.227536,0
2020-03-02 21:37:41,fraud_O'Connell-Ullrich,home,119.77,M,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,42.138294,-84.655999,0
2019-12-04 15:29:39,fraud_Klein Group,entertainment,108.06,M,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,33.305795,-86.38528000000001,0
2019-12-21 23:50:25,"fraud_Hoppe, Harris and Bednar",entertainment,51.44,F,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,40.43907,-87.124737,0
2019-11-07 07:56:47,fraud_Upton PLC,entertainment,95.46,F,Mount Morris,NY,14510,42.6835,-77.8664,4895,Acupuncturist,1958-10-29,41.872452,-77.882627,0
2019-06-07 19:44:10,fraud_Renner Ltd,home,10.2,F,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",1937-02-06,44.612102,-123.433875,0
2019-07-07 04:01:09,"fraud_Schumm, Bauch and Ondricka",grocery_pos,85.34,F,Lanark Village,FL,32323,29.8826,-84.5964,217,Television production assistant,1990-01-24,28.960844,-83.83558199999999,0
2019-01-06 16:07:50,fraud_Cruickshank-Mills,entertainment,30.17,F,Allentown,PA,18103,40.5891,-75.4645,166081,"Scientist, research (maths)",1998-10-01,39.679852,-75.862838,0
2019-02-28 17:48:48,fraud_Cruickshank-Mills,entertainment,78.38,M,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,34.168628000000005,-89.66917099999999,0
2019-05-27 21:40:55,fraud_Medhurst PLC,shopping_net,2.79,M,Naples,FL,34112,26.1184,-81.7361,276002,"Programme researcher, broadcasting/film/video",1979-01-02,26.29132,-81.185606,0
2019-03-13 19:08:57,fraud_Howe Ltd,misc_pos,1.04,F,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",1987-04-23,39.75732,-109.950404,0
2020-03-13 13:40:30,fraud_Fritsch and Sons,health_fitness,29.75,M,Andrews,NC,28901,35.1959,-83.8228,5354,Retail buyer,1965-04-13,34.916632,-83.460337,0
2019-02-14 22:09:44,fraud_Kozey-Boehm,shopping_net,1000.46,M,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,25.725807,-81.543571,1
2019-03-06 15:44:25,"fraud_Graham, Hegmann and Hammes",food_dining,107.48,M,Boonton,NJ,7005,40.9115,-74.414,15269,"Psychologist, sport and exercise",1993-07-05,41.331502,-74.527134,0
2019-12-03 04:03:34,fraud_Pfeffer and Sons,shopping_pos,155.34,M,Williamsburg,MO,63388,38.8874,-91.7689,710,Glass blower/designer,1970-09-27,39.748379,-92.716998,0
2019-01-07 18:25:35,fraud_Larkin Ltd,kids_pets,107.46,F,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,47.514424,-96.746799,0
2019-07-09 21:13:22,fraud_Denesik and Sons,shopping_pos,6.11,F,Downsville,NY,13755,42.0716,-75.0152,1228,"Psychotherapist, child",1990-02-25,41.950406,-74.14405500000001,0
2020-06-07 09:40:58,fraud_Marks Inc,gas_transport,64.36,M,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,37.278441,-111.996596,0
2020-03-24 16:14:40,"fraud_Walter, Hettinger and Kessler",personal_care,38.6,F,Putnam,IL,61560,41.1949,-89.4409,754,"Presenter, broadcasting",1962-05-13,41.507107,-88.898387,0
2019-04-18 13:03:50,fraud_Johns Inc,entertainment,86.24,F,Steuben,ME,4680,44.4971,-67.9503,1131,Make,1959-05-10,43.727463,-67.711171,0
2020-04-06 10:23:22,fraud_Marks Inc,gas_transport,56.46,M,Cuyahoga Falls,OH,44223,41.1464,-81.5107,47772,Equities trader,1966-01-04,41.336588,-82.423666,0
2019-07-12 01:59:17,fraud_Bradtke PLC,grocery_pos,66.93,F,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,32.944789,-94.275496,0
2020-04-06 13:47:46,"fraud_Durgan, Gislason and Spencer",home,63.91,M,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,44.685302,-120.25888,0
2019-10-28 23:40:17,fraud_O'Keefe-Hudson,grocery_pos,296.14,F,Wappapello,MO,63966,36.9766,-90.2848,2601,Research scientist (medical),1957-07-27,37.206167,-89.631373,1
2019-11-22 22:19:16,"fraud_Windler, Goodwin and Kovacek",home,213.31,F,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,27.462721,-81.653036,1
2019-12-22 10:07:50,"fraud_Weimann, Kuhic and Beahan",shopping_pos,8.91,M,Edinburg,VA,22824,38.8432,-78.6003,6018,"Designer, multimedia",1947-08-21,38.855367,-79.195103,0
2019-06-13 17:46:40,fraud_Turner LLC,travel,6.39,M,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,32.756726,-96.062583,0
2019-04-15 22:31:14,fraud_Medhurst Inc,home,53.42,F,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,41.630252,-75.601905,0
2019-09-02 19:16:38,fraud_Ullrich Ltd,kids_pets,49.12,M,Doe Hill,VA,24433,38.4207,-79.4629,99,Dance movement psychotherapist,1986-03-28,39.187358,-79.894442,0
2019-12-23 08:06:35,fraud_Ledner-Pfannerstill,gas_transport,50.46,M,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,42.90198,-78.32930999999999,0
2019-12-02 17:31:30,"fraud_Hermiston, Pacocha and Smith",health_fitness,75.44,M,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,40.619182,-77.073836,0
2019-11-08 02:49:11,fraud_O'Keefe-Hudson,grocery_pos,120.82,F,Wilton,ND,58579,47.1709,-100.7944,1190,"Designer, ceramics/pottery",1948-06-30,47.028083,-100.704665,0
2019-05-26 17:05:51,fraud_Waelchi Inc,kids_pets,117.5,F,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,39.828323,-75.76192900000001,0
2020-03-11 15:16:27,fraud_Hilpert-Conroy,kids_pets,14.58,F,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,31.118184000000003,-94.191485,0
2020-01-18 23:57:45,"fraud_Schaefer, Fay and Hilll",entertainment,78.56,M,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,33.442719,-91.337657,0
2019-09-08 07:17:09,"fraud_Boehm, Predovic and Reinger",misc_pos,3.2,F,Rule,TX,79548,33.0771,-99.959,932,"Physicist, medical",1954-12-10,32.898982000000004,-100.703139,0
